MGH60-P6-A11	MGH60-P6-B01	MGH97-P8-H02	MGH97-P8-H03
0.0	6.0	0.0	0.0
0.0	7.0	0.0	0.0
0.0	8.0	0.0	0.0
0.0	9.0	0.0	0.0
0.0	10.0	0.0	0.0
0.0	11.0	0.0	0.0
0.0	12.0	0.0	0.0
0.0	13.0	0.0	0.0
0.0	14.0	0.0	0.0
0.0	15.0	0.0	0.0
0.0	16.0	0.0	0.0
0.0	17.0	0.0	0.0
0.0	18.0	0.0	0.0
0.0	19.0	0.0	0.0
0.0	20.0	0.0	0.0
0.0	21.0	0.0	0.0
0.0	22.0	0.0	0.0
0.0	23.0	0.0	0.0
0.0	24.0	0.0	0.0
0.0	25.0	0.0	0.0
0.0	26.0	0.0	0.0
0.0	27.0	0.0	0.0
0.0	28.0	0.0	0.0
0.0	29.0	0.0	0.0
0.0	30.0	0.0	0.0
0.0	31.0	0.0	0.0
0.0	32.0	0.0	0.0
0.0	33.0	0.0	0.0
0.0	34.0	0.0	0.0
0.0	35.0	0.0	0.0
0.0	36.0	0.0	0.0
0.0	37.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
12.556	12.0	14.625	12.889
13.524	13.714	15.958	12.75
14.828	14.783	16.231	13.75
15.828	15.783	16.593	14.351
16.828	16.783	17.593	15.351
17.828	17.783	18.593	15.921
18.828	18.783	19.593	16.921
19.828	19.783	20.593	17.921
15.895	17.704	14.575	14.979
16.895	18.704	15.575	15.979
17.436	19.704	16.575	16.979
18.436	20.704	17.575	17.979
19.436	21.704	18.575	18.979
18.114	20.433	18.643	18.442
17.163	19.485	16.837	17.737
18.163	20.485	17.837	18.414
16.635	19.833	16.761	17.213
15.937	20.241	14.128	15.648
15.023	20.0	13.8	15.827
10.114	16.676	8.222	12.153
10.958	15.816	8.694	12.797
11.958	16.816	9.694	13.797
12.778	16.694	9.892	14.797
13.25	17.694	10.468	15.192
12.071	16.711	11.037	15.351
13.071	16.583	11.464	15.737
14.071	17.583	12.174	16.737
14.798	17.441	13.174	16.948
14.614	17.914	13.575	17.413
13.783	11.933	11.716	15.274
12.012	12.125	10.96	12.8
12.062	13.125	11.728	13.618
13.062	13.912	12.48	14.618
14.062	14.912	13.108	15.455
15.062	15.028	14.108	16.455
16.062	16.028	14.961	17.013
16.587	17.028	15.644	18.013
17.37	17.457	16.48	18.775
18.146	17.882	17.277	19.065
18.916	18.882	18.098	19.329
19.916	19.882	18.377	20.329
20.916	20.882	19.019	21.107
21.916	21.882	20.019	22.107
22.376	21.027	20.63	21.731
22.839	22.027	21.63	22.443
21.604	19.814	20.033	19.717
20.539	19.051	19.018	18.167
21.539	19.55	19.664	19.167
22.364	20.55	20.304	20.167
23.101	21.179	21.304	20.918
23.833	22.179	22.304	21.414
24.059	22.378	23.044	21.4
22.376	22.088	21.313	19.477
22.58	22.429	21.932	19.82
22.561	22.343	22.607	19.337
22.465	22.081	22.328	18.411
23.465	23.081	23.083	19.021
15.089	19.531	16.621	12.186
15.808	17.414	17.252	12.663
16.387	16.182	18.252	13.111
16.704	15.75	18.146	13.433
17.235	16.75	18.58	14.433
14.043	15.909	18.816	14.107
15.043	16.909	18.842	14.42
15.534	17.909	19.077	15.42
16.311	17.758	19.645	16.098
16.284	18.156	20.043	16.932
16.1	17.207	17.075	16.57
15.597	15.586	17.026	15.3
15.938	16.586	17.486	16.056
16.682	17.586	18.486	17.056
17.682	18.586	19.233	18.056
17.87	17.571	19.182	18.637
18.87	18.571	19.688	19.225
14.811	15.222	15.466	14.876
15.562	15.784	15.505	15.309
16.318	16.784	16.505	16.194
17.08	17.784	17.15	16.887
17.92	18.784	17.379	17.887
18.708	19.784	17.837	18.736
19.065	20.784	18.139	19.425
19.667	20.353	18.783	19.854
18.583	19.105	19.239	19.742
17.678	16.75	17.221	18.47
17.602	17.212	17.663	18.809
17.232	17.594	17.707	18.672
18.232	18.594	18.309	19.672
17.713	17.914	17.838	20.032
18.52	18.914	18.486	20.585
18.951	17.872	19.128	21.276
17.912	17.951	17.472	20.3
17.96	18.475	18.096	21.017
18.402	19.0	18.377	21.373
18.455	19.027	17.728	20.218
17.654	18.073	17.536	21.064
15.087	18.103	15.698	18.293
16.087	18.605	16.474	19.086
16.622	17.441	17.474	19.281
16.966	16.548	17.645	19.0
17.739	17.548	18.447	20.0
18.291	18.548	19.043	20.378
19.069	19.548	19.638	21.378
18.862	19.906	20.638	21.845
15.364	15.024	18.827	18.248
16.165	16.024	19.276	19.06
17.165	16.25	19.563	19.694
17.035	15.884	19.794	20.079
17.133	16.133	20.227	19.897
17.669	17.133	21.036	20.327
17.787	17.362	20.729	19.881
18.032	17.553	21.158	20.41
18.446	18.167	21.448	21.41
15.458	15.4	17.533	16.286
16.458	15.846	17.425	16.519
16.531	16.024	18.011	17.096
17.531	16.619	18.795	17.639
18.531	17.209	19.795	18.417
19.195	18.209	19.932	19.193
19.709	19.209	20.119	19.753
19.305	18.891	20.198	20.012
19.018	17.744	20.798	19.218
18.35	18.744	20.169	19.0
17.795	17.63	18.83	18.419
17.802	18.63	18.817	17.772
17.732	18.812	19.606	17.655
17.569	18.6	18.988	17.938
18.41	19.6	19.105	18.244
17.826	18.452	18.367	17.907
17.672	18.525	18.036	17.728
18.513	19.525	19.036	18.277
17.492	20.024	18.459	16.387
18.333	21.024	18.78	16.7
17.704	19.763	18.08	17.7
18.363	20.763	19.08	18.261
19.363	21.763	19.816	19.046
17.044	18.404	17.196	17.267
17.763	19.404	17.978	18.07
18.355	19.18	18.359	18.337
19.355	20.18	19.154	19.337
20.11	21.18	19.956	20.337
20.759	21.42	19.245	20.41
18.036	17.146	17.563	17.341
18.222	17.302	18.106	17.956
18.434	17.341	18.659	17.958
18.5	17.415	18.301	18.337
18.184	17.41	18.6	18.035
18.848	17.95	19.367	17.709
18.472	17.947	18.149	16.312
19.123	18.432	19.149	16.837
18.689	18.917	19.125	17.617
19.505	19.917	19.597	18.617
19.945	20.917	20.069	19.617
19.771	20.371	19.473	19.061
20.194	20.882	20.2	19.361
20.809	21.394	20.921	19.667
20.894	22.394	20.921	19.506
21.894	23.394	21.921	20.506
19.852	21.594	20.385	18.947
20.852	21.406	20.85	19.755
17.628	21.727	17.09	18.172
17.617	20.621	16.193	18.17
18.617	21.621	16.679	19.17
18.257	20.714	17.21	19.169
19.082	21.714	17.833	20.169
16.829	17.667	16.37	20.545
16.537	17.611	15.393	19.386
16.833	18.611	16.033	20.18
17.672	19.611	17.033	20.793
16.991	20.114	16.92	19.2
16.959	19.973	15.614	18.253
17.648	20.5	16.461	19.253
17.235	21.5	16.802	19.776
18.098	22.5	17.61	20.776
15.351	18.667	15.124	18.577
16.009	19.667	16.124	19.041
16.426	18.5	16.455	19.0
16.365	18.72	16.516	19.167
17.365	19.72	17.147	19.622
18.365	19.28	16.07	19.629
19.035	17.24	16.437	19.543
19.028	15.2	17.437	20.29
18.083	13.966	17.596	18.809
19.083	14.143	18.149	19.809
19.202	14.133	18.545	20.507
18.661	13.419	18.901	18.267
19.017	13.545	19.484	18.013
17.759	13.333	18.64	17.37
17.885	14.333	19.26	17.683
18.738	15.333	20.081	18.683
18.862	16.333	20.697	19.683
19.128	16.278	20.162	18.829
18.049	16.811	19.971	18.675
18.645	17.811	20.804	19.222
18.7	18.811	21.48	18.805
19.56	19.811	22.257	19.805
18.799	18.263	21.25	17.5
19.507	17.846	21.277	18.0
18.175	18.342	19.31	15.647
19.175	19.342	20.105	16.647
18.914	19.325	20.393	16.901
19.772	19.872	20.966	17.901
20.504	20.35	21.235	18.901
18.362	17.187	20.597	19.1
19.0	17.548	20.382	18.164
19.282	18.548	20.382	19.164
19.552	19.548	20.57	19.3
19.981	20.548	21.359	20.3
19.98	20.414	18.937	19.145
20.408	21.414	19.333	20.145
19.624	22.414	19.194	20.583
20.435	22.633	19.873	21.583
20.979	22.156	19.924	21.508
21.806	23.156	20.924	22.0
19.282	22.086	19.569	20.632
19.078	22.182	19.269	20.561
19.885	22.706	19.132	20.723
20.491	23.706	20.132	21.723
21.491	23.875	20.621	22.238
22.074	24.0	21.621	23.238
21.159	21.357	20.631	22.177
21.36	21.2	20.086	22.81
20.591	19.032	19.173	19.493
20.198	17.37	19.164	17.851
20.519	18.37	19.917	17.953
18.344	15.731	17.908	16.983
18.934	16.731	17.529	16.672
15.117	11.821	13.263	12.059
15.294	12.821	13.719	12.907
14.908	12.22	13.135	12.732
13.33	12.6	12.473	12.65
13.855	13.6	13.473	13.65
13.694	13.273	13.863	14.175
14.36	13.362	14.165	15.175
13.598	12.196	13.74	15.026
13.831	11.543	13.436	15.026
14.583	12.277	13.884	14.919
14.96	13.277	14.577	15.919
14.453	13.222	14.862	16.028
14.942	14.222	15.135	16.12
15.31	14.065	15.969	16.253
15.93	14.745	16.46	16.772
16.636	15.745	16.7	17.247
17.076	15.74	16.133	16.529
17.457	16.74	16.52	16.78
17.858	16.736	17.35	17.153
16.986	16.207	15.492	14.981
17.571	16.271	15.869	15.676
18.571	17.271	16.613	16.676
19.571	17.579	17.032	17.49
20.173	17.554	17.403	17.932
20.02	15.742	17.554	17.89
18.515	14.157	16.382	17.408
19.515	15.157	17.382	18.216
20.382	16.157	18.078	19.03
21.124	16.915	19.078	19.833
20.532	17.189	19.185	19.495
20.542	17.711	19.746	19.267
20.942	18.189	20.363	19.796
21.299	18.932	20.723	20.643
21.433	19.157	20.935	19.306
21.915	19.597	21.456	20.306
22.45	20.315	22.331	21.306
21.75	20.556	21.543	21.644
22.42	20.693	22.0	21.891
19.202	18.274	18.95	17.378
19.869	19.274	19.384	18.11
19.819	19.373	19.642	19.11
20.075	20.373	20.642	18.816
20.176	20.355	20.356	19.308
19.971	20.207	20.67	19.821
20.971	20.291	20.926	20.821
20.469	20.66	21.402	21.821
20.935	21.02	22.056	22.421
21.582	21.7	22.716	23.227
18.284	20.268	20.732	22.159
19.284	21.268	21.293	22.092
19.561	22.268	21.802	22.373
19.624	22.309	21.737	22.633
20.044	23.037	22.26	23.449
20.174	23.6	22.947	24.139
19.935	22.527	21.117	22.132
20.824	23.527	21.656	23.132
21.461	23.75	22.495	23.243
14.5	21.096	15.66	14.605
15.12	21.46	16.022	14.231
14.926	21.596	15.786	14.667
15.221	22.596	15.465	15.412
15.746	23.314	16.081	15.937
15.213	20.476	14.778	14.747
14.955	17.189	12.969	14.707
15.675	17.711	13.505	15.518
16.11	18.231	14.223	15.869
16.282	18.737	14.933	16.224
15.465	18.171	14.45	14.776
15.062	18.03	14.029	14.014
15.92	18.969	15.029	15.014
16.584	18.857	15.581	15.822
16.154	18.784	15.972	15.544
16.496	18.743	16.579	16.544
16.593	19.206	17.579	17.544
16.043	19.088	17.01	17.776
15.024	17.242	17.45	17.545
15.285	17.2	18.45	18.308
16.285	18.2	19.263	19.308
16.863	18.143	20.263	20.308
17.256	19.143	21.263	20.405
17.646	19.061	20.8	20.658
18.336	19.471	21.8	21.431
19.183	20.471	22.638	22.431
20.183	21.471	23.638	23.11
21.016	22.471	24.638	24.11
22.016	23.471	25.415	25.239
18.975	20.71	21.737	23.269
19.653	21.167	21.485	23.625
19.853	22.167	21.867	24.246
20.379	22.214	21.27	24.864
21.379	23.214	22.27	25.864
21.515	23.704	22.375	25.515
21.817	23.64	22.092	25.603
22.644	23.692	22.385	26.603
23.644	24.692	23.144	27.435
20.78	21.727	19.842	23.326
21.63	22.727	20.842	22.35
21.188	22.3	20.718	22.162
21.365	23.3	21.0	23.162
21.573	23.143	21.761	23.778
22.177	23.45	20.587	22.424
21.473	21.737	19.186	18.818
21.667	21.889	19.561	19.818
21.978	20.778	19.927	19.667
21.892	21.778	20.283	19.548
22.619	21.579	20.566	20.548
22.262	21.45	19.449	19.097
23.084	22.45	20.449	20.097
23.915	21.833	19.936	21.097
21.597	20.937	18.489	17.577
22.395	21.937	19.489	18.577
21.753	21.588	20.043	18.852
22.556	21.625	21.043	19.852
20.889	20.429	21.318	18.708
19.183	18.667	22.318	17.4
20.183	18.154	23.318	18.4
19.59	16.0	21.4	15.645
20.3	17.0	22.4	16.645
21.017	16.833	22.792	16.967
22.017	16.462	23.792	17.387
20.625	14.187	23.333	15.405
21.625	15.187	24.333	15.806
22.381	16.187	25.333	16.806
19.714	13.615	20.937	15.406
18.333	14.615	20.647	15.0
19.333	15.615	20.444	16.0
9.265	6.0	10.235	9.603
9.389	7.0	8.742	9.78
10.312	8.0	9.029	10.258
10.452	9.0	8.308	9.898
10.634	9.0	8.217	9.742
10.989	8.619	8.423	10.582
11.167	9.395	9.041	11.086
11.311	9.738	9.658	11.71
12.192	10.738	10.658	12.338
12.705	11.738	11.658	13.338
13.705	12.738	12.658	14.338
14.075	13.738	13.293	15.338
14.45	14.068	13.28	14.699
13.679	14.535	13.267	13.616
14.468	15.535	14.267	14.616
15.33	16.024	15.267	15.306
16.186	16.628	16.267	16.306
16.557	17.143	17.039	17.068
14.767	16.455	16.256	15.734
15.767	17.455	17.048	16.122
16.386	18.455	17.624	16.916
16.445	19.455	17.523	16.849
17.445	20.455	18.523	17.849
16.558	18.875	17.645	17.787
17.558	19.875	18.457	18.578
18.283	20.875	19.253	19.363
18.867	21.532	20.253	19.966
19.867	21.723	21.253	20.851
20.477	22.723	21.191	20.654
19.965	22.3	21.237	20.635
20.39	22.404	21.768	20.898
21.39	23.118	22.768	21.713
21.721	23.25	23.304	21.58
22.721	24.25	24.043	22.58
23.553	25.25	25.043	23.58
24.553	26.25	25.495	23.988
24.816	27.25	25.968	24.198
25.642	28.25	26.728	25.198
20.069	21.2	20.446	21.228
21.069	22.2	21.446	22.228
22.069	21.481	21.25	21.607
22.055	22.481	20.661	21.458
22.467	20.957	19.673	20.365
22.966	19.55	19.612	21.039
22.737	19.632	19.478	21.042
22.312	20.632	20.043	21.592
23.127	21.632	20.646	22.592
22.593	21.5	21.646	23.12
23.136	22.5	22.646	24.12
23.785	23.5	22.733	25.12
24.263	23.0	23.07	24.302
23.794	24.0	23.738	24.0
23.472	22.7	24.209	22.295
17.798	16.929	17.77	18.981
18.602	17.185	18.19	19.981
18.07	18.185	17.221	19.877
15.193	16.833	15.951	18.082
16.193	17.833	16.6	17.848
16.28	18.833	16.897	18.422
16.614	19.833	16.8	17.19
17.2	20.833	17.482	18.19
14.945	16.7	14.745	17.211
15.945	17.7	15.745	17.676
16.653	18.7	16.283	18.139
16.703	17.909	17.283	19.139
17.467	17.182	18.283	19.595
17.532	16.667	19.283	19.538
16.029	14.762	18.595	18.543
15.758	13.421	18.675	17.812
16.758	14.421	19.195	18.812
16.743	15.421	20.195	19.212
17.014	15.6	18.886	18.528
17.736	16.6	19.022	19.528
16.451	17.6	17.604	17.447
17.198	17.714	17.812	17.919
17.976	18.714	18.812	18.919
18.741	19.714	19.426	19.919
19.741	20.714	20.087	20.919
20.741	20.0	20.638	21.0
20.403	21.0	20.523	20.5
20.935	22.0	21.14	20.235
21.935	23.0	21.636	20.629
22.354	24.0	21.773	21.629
22.776	25.0	22.419	22.176
23.776	26.0	23.419	23.176
22.776	26.389	23.333	21.778
23.276	27.389	24.333	22.778
23.961	28.389	24.783	23.135
24.289	28.312	24.778	22.257
25.289	29.312	25.778	23.257
24.803	30.312	26.778	23.424
19.082	19.7	20.308	18.522
20.082	20.7	20.64	19.522
18.733	21.7	17.55	17.9
19.733	22.7	18.55	18.9
20.733	23.7	18.619	19.9
21.733	24.7	19.619	20.9
22.023	25.7	20.619	21.053
22.293	26.7	20.8	21.5
23.293	26.556	21.8	22.5
24.293	27.556	22.8	23.5
25.293	28.556	23.8	24.706
17.214	15.833	20.667	15.607
17.855	9.0	21.0	14.233
17.353	10.0	20.923	14.448
18.02	11.0	21.923	15.448
19.02	10.0	22.074	15.9
19.673	10.154	22.0	16.933
19.936	11.154	23.0	17.241
19.773	10.0	21.333	15.962
19.87	10.154	18.739	16.333
16.111	11.154	15.895	13.739
17.111	10.0	14.824	14.739
17.147	11.0	14.875	14.143
17.629	12.0	14.941	14.455
18.629	13.0	15.941	15.455
18.543	12.0	15.625	15.083
19.0	13.0	16.625	15.44
19.429	14.0	17.625	15.808
19.861	15.0	18.625	16.808
20.371	16.0	19.625	16.536
20.778	15.867	19.412	17.536
20.103	14.882	19.278	16.742
19.171	15.882	18.062	15.571
19.647	16.056	19.062	16.571
20.121	17.056	20.062	15.407
20.594	18.056	18.643	16.407
20.939	19.056	19.643	17.407
20.333	20.056	20.643	18.407
21.333	18.937	20.2	19.407
20.937	19.937	19.875	20.407
15.091	12.885	13.917	19.267
14.449	13.37	13.769	19.613
15.449	14.37	13.84	20.613
16.449	15.37	14.84	21.613
17.449	15.241	15.231	22.613
18.08	16.241	15.071	22.182
18.706	17.241	16.071	23.182
19.706	17.633	16.483	24.182
20.706	18.633	16.9	25.182
12.818	15.96	14.808	20.273
13.818	16.083	14.346	18.632
14.818	17.083	14.44	18.65
14.5	17.36	15.44	18.714
15.5	16.652	15.542	18.8
16.054	15.333	15.269	18.857
15.775	16.333	16.269	19.857
15.976	17.333	17.269	19.909
15.925	17.478	15.696	20.095
16.512	18.478	16.696	20.136
17.512	19.478	17.696	21.136
17.25	20.478	16.538	22.136
17.791	21.478	16.72	19.625
18.791	22.478	17.72	19.957
19.357	22.095	18.72	17.619
18.191	22.045	19.72	18.619
18.783	23.045	20.72	19.619
18.957	23.0	21.72	20.619
19.957	24.0	22.72	19.895
20.578	24.409	23.125	20.895
19.044	21.19	23.522	18.875
20.044	22.19	24.522	19.875
20.587	23.19	25.522	20.875
21.587	24.19	26.522	20.8
22.106	24.045	27.522	21.8
21.353	25.045	28.522	22.8
22.353	26.045	29.522	23.8
23.353	27.045	30.182	24.8
23.796	28.045	30.857	25.8
20.028	21.583	28.077	24.0
15.324	19.417	27.455	23.818
16.324	20.417	28.455	24.818
17.324	21.417	29.455	25.818
17.842	19.3	29.7	26.818
18.324	20.3	28.875	25.556
18.806	21.3	29.875	26.556
19.27	20.556	29.857	27.556
20.27	21.556	29.667	28.556
21.27	22.556	30.667	29.556
22.27	23.556	30.4	30.556
23.27	24.556	31.4	30.75
23.059	24.0	32.4	30.857
23.636	25.0	33.4	31.857
24.219	18.857	32.0	28.143
23.897	19.857	33.0	29.143
22.276	18.25	34.0	28.833
21.094	15.4	35.0	29.833
21.581	16.4	36.0	29.4
21.875	15.818	37.0	30.4
21.31	16.818	0.0	31.4
22.31	17.818	0.0	24.0
23.31	18.818	0.0	25.0
23.821	19.818	0.0	14.0
21.957	19.1	0.0	15.0
22.273	20.1	0.0	16.0
22.571	19.222	0.0	17.0
21.522	16.545	5.8	6.667
22.522	17.545	5.667	5.75
18.565	14.222	4.444	6.75
18.75	15.222	5.444	7.75
16.769	13.273	5.273	8.75
17.111	13.083	6.273	9.75
17.346	11.909	6.667	10.75
16.708	12.909	7.667	9.4
17.708	13.909	8.667	10.4
18.708	14.909	9.667	11.4
19.708	15.909	10.667	12.4
20.708	16.909	11.667	13.4
15.421	15.9	12.667	14.4
15.6	16.9	13.667	15.4
15.091	17.9	12.786	17.0
15.048	18.9	12.867	18.0
15.318	19.9	13.867	19.0
16.318	20.9	14.867	20.0
16.333	21.9	15.867	21.0
16.545	22.9	15.357	22.0
16.783	21.727	15.267	16.667
15.731	22.818	16.4	17.667
16.731	23.818	16.312	18.667
17.731	24.818	16.294	14.75
18.731	25.818	17.294	15.75
19.731	25.7	18.294	16.75
18.586	24.273	18.222	14.2
18.222	24.0	19.222	15.2
10.946	17.4	13.04	16.2
10.045	14.154	13.5	15.636
10.419	13.25	14.5	16.636
10.229	13.154	14.393	14.923
10.569	14.154	15.393	13.0
10.172	11.647	13.114	8.667
10.983	11.944	13.722	9.227
11.59	12.263	14.722	10.227
12.387	13.263	15.722	9.5
13.387	14.263	16.114	10.5
13.6	12.588	15.156	10.238
14.6	13.588	16.156	9.9
14.172	14.588	14.5	10.9
14.772	15.588	15.5	11.9
14.537	12.0	14.964	12.9
14.833	12.133	15.414	13.9
15.833	13.133	15.643	14.9
16.232	13.25	15.032	14.0
17.037	13.867	15.1	15.0
17.088	12.389	15.581	16.0
18.088	13.389	16.062	17.0
19.088	14.389	16.387	18.0
19.768	15.389	17.387	19.0
20.455	16.389	18.387	20.0
20.073	16.474	16.588	19.091
20.696	16.6	16.471	20.091
21.018	17.6	17.471	21.091
20.213	18.6	17.444	20.25
21.213	18.667	18.444	21.25
21.95	19.667	18.919	22.25
22.695	18.857	18.892	21.667
23.193	19.857	19.892	21.76
23.373	20.857	20.892	22.76
22.469	20.864	20.865	22.522
23.469	21.864	21.865	23.522
23.029	20.958	21.692	24.522
23.606	21.958	20.581	24.333
24.606	22.958	21.581	25.333
22.365	22.682	18.5	26.333
21.089	21.421	18.943	26.8
22.089	22.421	19.389	27.8
16.839	18.714	19.353	27.778
17.344	19.714	20.353	28.235
17.788	20.714	17.037	21.444
18.187	20.462	17.269	20.5
16.812	20.083	18.269	21.5
17.161	21.083	19.269	20.286
17.594	22.083	19.519	21.286
15.256	23.083	19.103	22.286
16.256	24.083	20.103	23.286
16.711	25.083	20.5	24.286
17.711	26.083	21.5	25.286
18.711	27.083	21.724	26.286
17.341	21.357	20.7	19.1
18.341	22.357	21.7	20.1
18.385	20.643	21.0	19.222
19.385	20.062	21.385	20.222
18.405	15.929	21.76	21.222
17.512	15.8	21.24	18.182
18.071	16.8	22.24	19.182
19.071	16.687	21.8	20.182
20.071	17.687	22.8	21.182
20.225	17.4	20.913	18.667
20.275	15.867	21.182	19.667
17.674	16.867	18.769	20.667
16.317	17.867	17.52	17.0
17.317	17.5	18.52	17.375
18.317	18.5	18.12	16.333
19.317	18.077	18.333	14.75
20.317	19.077	18.56	12.571
20.462	20.077	19.56	13.571
19.029	19.667	19.833	14.571
19.457	20.667	20.833	15.571
18.194	18.4	19.478	16.571
19.194	19.4	15.95	17.571
20.194	20.4	16.95	18.571
20.531	21.4	17.95	19.571
21.531	22.4	17.947	20.571
20.697	21.273	17.889	21.571
21.697	22.273	17.895	22.571
22.697	23.273	18.895	23.571
21.882	22.25	18.9	24.571
22.229	23.25	19.9	25.571
21.676	24.25	20.9	23.25
22.676	25.25	21.95	24.25
23.242	23.9	22.158	25.25
19.778	24.9	21.412	26.25
17.531	25.9	15.875	24.222
17.97	26.9	16.875	25.222
18.97	27.9	17.875	19.667
19.437	28.9	18.043	20.667
17.419	26.429	16.455	10.8
17.844	24.0	16.696	11.8
17.229	23.143	17.696	12.8
18.229	24.143	18.625	13.8
18.143	23.0	19.625	14.8
16.71	21.2	19.87	10.25
15.969	22.2	20.0	11.25
16.455	19.5	19.417	12.25
16.0	16.4	20.417	13.25
17.0	17.4	19.833	12.667
17.429	13.5	20.833	13.667
13.536	14.5	15.579	14.667
13.129	15.5	15.75	14.1
14.129	16.5	16.75	15.1
15.129	17.5	17.75	13.667
16.129	18.5	18.75	14.667
16.594	13.0	16.227	15.667
16.559	10.5	16.478	16.667
17.057	11.5	17.478	17.667
15.632	12.5	17.0	18.667
16.632	13.5	17.167	19.667
17.632	14.5	17.304	20.667
18.632	15.5	18.304	21.667
17.7	14.667	19.304	22.667
18.7	15.667	19.5	23.667
18.256	14.0	20.5	24.667
19.256	15.0	20.714	25.667
20.256	16.0	21.714	26.667
20.351	14.0	21.95	27.667
18.341	15.0	20.864	25.8
18.415	16.0	21.864	25.556
18.952	14.875	22.864	26.556
19.488	15.875	23.286	27.556
18.733	15.0	21.25	25.7
17.45	16.0	17.0	25.444
17.5	17.0	18.0	23.8
18.5	18.0	17.1	19.143
19.024	19.0	18.1	17.625
17.738	15.0	17.2	8.111
18.268	12.833	17.158	9.111
17.789	13.833	18.158	10.111
17.415	14.833	17.333	11.111
17.925	15.833	18.333	12.111
18.024	12.625	18.455	11.8
17.214	13.625	18.571	11.636
17.732	14.625	18.65	12.636
16.769	14.133	18.714	13.636
17.769	15.133	18.8	12.3
18.3	16.133	18.857	13.3
19.3	17.133	18.95	14.3
18.368	17.0	19.0	12.778
17.116	15.158	16.522	10.333
18.116	16.158	17.522	11.333
18.267	17.158	17.04	12.333
18.841	15.824	15.318	13.333
18.976	14.0	14.591	14.333
19.537	15.0	15.591	15.333
18.649	16.0	13.136	16.333
17.31	17.0	12.958	13.867
18.31	18.0	13.958	14.867
18.86	19.0	13.808	15.867
18.5	18.714	14.808	16.867
19.5	19.714	15.222	16.75
18.186	19.333	14.6	16.706
18.333	20.333	15.6	17.706
18.913	21.333	16.6	18.706
17.615	19.706	17.6	19.706
16.553	19.556	17.214	19.625
15.74	19.474	17.586	16.5
16.306	18.474	18.586	17.5
16.2	19.474	18.323	17.619
15.872	19.5	17.321	17.65
16.521	19.421	16.548	18.65
17.085	19.4	17.0	17.75
18.085	20.4	16.667	18.75
18.277	20.381	17.667	18.789
18.0	18.611	18.0	16.375
18.174	18.529	19.0	17.375
18.375	19.529	19.333	18.375
18.133	20.529	19.071	19.375
16.882	21.529	17.03	15.524
17.061	17.769	17.406	14.714
15.863	17.429	16.829	13.273
16.863	18.429	17.829	14.273
17.118	19.429	17.25	15.273
16.5	19.067	17.289	14.917
17.127	20.067	17.757	15.917
17.804	21.067	18.757	16.917
18.455	20.929	19.757	17.917
17.255	17.545	18.667	16.19
18.255	18.545	19.667	17.19
18.49	19.545	19.548	18.19
18.365	20.545	19.303	18.318
19.365	19.75	19.152	19.318
20.365	20.75	20.152	20.318
20.962	21.75	20.065	20.391
19.48	22.75	19.897	18.0
19.321	21.923	17.824	16.625
19.981	22.923	17.625	17.625
20.981	23.923	18.065	18.625
21.981	24.923	17.367	18.826
20.058	24.917	14.844	18.174
19.98	23.923	15.844	18.375
20.64	23.143	16.844	19.375
18.978	21.833	17.303	20.375
19.978	21.455	18.303	21.375
19.317	20.9	18.735	19.25
19.833	20.111	19.171	20.25
19.975	21.111	18.529	20.368
20.463	22.111	19.529	21.368
20.537	21.25	17.697	21.25
21.024	17.5	17.545	21.421
21.512	18.5	18.545	22.421
21.805	16.857	19.545	22.25
21.737	17.857	18.324	21.136
18.187	14.889	19.324	22.136
18.235	15.889	19.833	23.136
18.509	15.2	20.833	24.136
17.149	16.2	19.226	21.353
17.771	17.2	20.226	21.375
15.936	14.4	18.759	20.143
16.936	15.4	19.759	21.143
15.189	12.615	17.533	20.667
13.917	11.583	17.143	19.154
14.039	12.583	16.387	20.154
14.58	13.583	17.387	21.154
14.981	13.462	17.812	22.154
15.25	14.462	18.812	23.154
15.558	15.462	19.812	24.154
16.558	16.462	20.812	25.154
14.946	16.214	18.848	23.231
15.397	14.5	18.697	22.5
16.397	15.5	19.697	23.5
17.035	16.5	20.219	23.462
17.309	16.333	21.219	23.9
17.173	15.857	19.964	19.286
18.173	16.857	20.964	20.286
19.173	17.857	21.964	21.286
19.426	18.857	22.407	22.286
19.02	19.857	20.87	20.833
17.196	16.933	19.577	11.625
16.983	16.5	20.577	12.625
17.066	17.5	20.92	12.111
18.066	17.267	21.92	13.111
19.066	18.267	22.292	14.111
19.767	19.267	22.652	15.111
20.767	19.0	19.462	14.5
21.492	20.0	20.462	13.111
21.847	21.0	19.28	14.111
19.875	20.933	18.038	13.6
20.603	21.933	19.038	14.6
20.369	20.235	19.296	14.182
18.018	19.0	17.217	11.727
18.339	18.75	16.76	10.769
19.339	19.75	17.76	11.769
