Position	aMin	aMean
8944	-100	-100
8945	-100	-100
8946	-100	-100
8947	-100	-100
8948	0	0
8949	-100	-100
8950	-100	-100
8951	-100	-100
8952	-100	-100
8953	-100	-100
8954	7.9	19.75
8955	0	0
8956	-100	-100
8957	41	41
8958	-100	-100
8959	-100	-100
8960	-100	-100
8961	-100	-100
8962	-100	-100
8963	-100	-100
8964	-100	-100
8965	0	0
8966	-100	-100
8967	28	28
8968	-100	-100
8969	0	0
8970	-100	-100
8971	-100	-100
8972	11.6	22.6666666666667
8973	-100	-100
8974	-100	-100
8975	24.6666666666667	24.6666666666667
8976	41	41
8977	-100	-100
8978	0	0
8979	-100	-100
8980	0	0
8981	0	0
8982	0	0
8983	0	0
8984	0	0
8985	-100	-100
8986	-100	-100
8987	-100	-100
8988	-100	-100
8989	-100	-100
8990	0	0
8991	-100	-100
8992	7.9	19.75
8993	-100	-100
8994	0	0
8995	0	0
8996	7.4	18.5
8997	-100	-100
8998	-100	-100
8999	0	0
9000	0	0
9001	-100	-100
9002	-100	-100
9003	-100	-100
9004	0	0
9005	-100	-100
9006	0	0
9007	-100	-100
9008	-100	-100
9009	-100	-100
9010	-100	-100
9011	-100	-100
9012	-100	-100
9013	-100	-100
9014	-100	-100
9015	-100	-100
9016	-100	-100
9017	-100	-100
9018	-100	-100
9019	-100	-100
9020	-100	-100
9021	-100	-100
9022	-100	-100
9023	-100	-100
9024	-100	-100
9025	-100	-100
9026	-100	-100
9027	-100	-100
9028	-100	-100
9029	-100	-100
9030	-100	-100
9031	-100	-100
9032	-100	-100
9033	-100	-100
9034	-100	-100
9035	-100	-100
9036	-100	-100
9037	-100	-100
9038	-100	-100
9039	-100	-100
9040	-100	-100
9041	-100	-100
9042	-100	-100
9043	-100	-100
9044	-100	-100
9045	-100	-100
9046	-100	-100
9047	-100	-100
9048	0	0
9049	-100	-100
9050	-100	-100
9051	-100	-100
9052	-100	-100
9053	-100	-100
9054	-100	-100
9055	-100	-100
9056	-100	-100
9057	-100	-100
9058	-100	-100
9059	-100	-100
9060	0	0
9061	-100	-100
9062	-100	-100
9063	-100	-100
9064	-100	-100
9065	-100	-100
9066	-100	-100
9067	-100	-100
9068	-100	-100
9069	-100	-100
9070	-100	-100
9071	-100	-100
9072	-100	-100
9073	-100	-100
9074	-100	-100
9075	-100	-100
9076	0	0
9077	-100	-100
9078	-100	-100
9079	-100	-100
9080	-100	-100
9081	-100	-100
9082	-100	-100
9083	-100	-100
9084	-100	-100
9085	-100	-100
9086	-100	-100
9087	-100	-100
9088	-100	-100
9089	-100	-100
9090	-100	-100
9091	-100	-100
9092	-100	-100
9093	-100	-100
9094	-100	-100
9095	-100	-100
9096	-100	-100
9097	-100	-100
9098	-100	-100
9099	-100	-100
9100	0	0
9101	0	0
9102	0	0
9103	-100	-100
9104	-100	-100
9105	-100	-100
9106	-100	-100
9107	-100	-100
9108	-100	-100
9109	-100	-100
9110	-100	-100
9111	-100	-100
9112	-100	-100
9113	-100	-100
9114	-100	-100
9115	0	0
9116	-100	-100
9117	-100	-100
9118	-100	-100
9119	-100	-100
9120	-100	-100
9121	-100	-100
9122	-100	-100
9123	-100	-100
9124	-100	-100
9125	-100	-100
9126	-100	-100
9127	-100	-100
9128	-100	-100
9129	-100	-100
9130	0	0
9131	-100	-100
9132	-100	-100
9133	0	0
9134	0	0
9135	-100	-100
9136	-100	-100
9137	-100	-100
9138	-100	-100
9139	-100	-100
9140	-100	-100
9141	-100	-100
9142	-100	-100
9143	-100	-100
9144	-100	-100
9145	-100	-100
9146	-100	-100
9147	-100	-100
9148	-100	-100
9149	0	0
9150	-100	-100
9151	-100	-100
9152	-100	-100
9153	-100	-100
9154	-100	-100
9155	-100	-100
9156	-100	-100
9157	-100	-100
9158	-100	-100
9159	40.75	40.75
9160	-100	-100
9161	-100	-100
9162	-100	-100
9163	-100	-100
9164	-100	-100
9165	-100	-100
9166	-100	-100
9167	-100	-100
9168	-100	-100
9169	-100	-100
9170	-100	-100
9171	-100	-100
9172	-100	-100
9173	-100	-100
9174	-100	-100
9175	-100	-100
9176	-100	-100
9177	-100	-100
9178	-100	-100
9179	-100	-100
9180	-100	-100
9181	-100	-100
9182	-100	-100
9183	-100	-100
9184	-100	-100
9185	-100	-100
9186	0	0
9187	-100	-100
9188	-100	-100
9189	-100	-100
9190	-100	-100
9191	-100	-100
9192	-100	-100
9193	-100	-100
9194	-100	-100
9195	-100	-100
9196	-100	-100
9197	-100	-100
9198	-100	-100
9199	0	0
9200	-100	-100
9201	-100	-100
9202	7.45	18.625
9203	-100	-100
9204	-100	-100
9205	0	0
9206	-100	-100
9207	-100	-100
9208	-100	-100
9209	-100	-100
9210	-100	-100
9211	-100	-100
9212	0	0
9213	-100	-100
9214	-100	-100
9215	-100	-100
9216	-100	-100
9217	-100	-100
9218	37	37
9219	41	41
9220	41	41
9221	-100	-100
9222	0	0
9223	0	0
9224	-100	-100
9225	-100	-100
9226	-100	-100
9227	-100	-100
9228	-100	-100
9229	-100	-100
9230	-100	-100
9231	-100	-100
9232	-100	-100
9233	-100	-100
9234	-100	-100
9235	-100	-100
9236	-100	-100
9237	-100	-100
9238	-100	-100
9239	-100	-100
9240	-100	-100
9241	-100	-100
9242	0	0
9243	-100	-100
9244	-100	-100
9245	-100	-100
9246	0	0
9247	-100	-100
9248	22	22
9249	-100	-100
9250	-100	-100
9251	-100	-100
9252	-100	-100
9253	-100	-100
9254	-100	-100
9255	-100	-100
9256	25.6666666666667	25.6666666666667
9257	-100	-100
9258	-100	-100
9259	-100	-100
9260	-100	-100
9261	-100	-100
9262	0	0
9263	-100	-100
9264	-100	-100
9265	-100	-100
9266	-100	-100
9267	-100	-100
9268	-100	-100
9269	15	15
9270	-100	-100
9271	-100	-100
9272	-100	-100
9273	-100	-100
9274	-100	-100
9275	-100	-100
9276	-100	-100
9277	-100	-100
9278	-100	-100
9279	-100	-100
9280	-100	-100
9281	-100	-100
9282	-100	-100
9283	0	0
9284	-100	-100
9285	0	0
9286	-100	-100
9287	-100	-100
9288	-100	-100
9289	-100	-100
9290	-100	-100
9291	-100	-100
9292	-100	-100
9293	-100	-100
9294	-100	-100
9295	-100	-100
9296	-100	-100
9297	0	0
9298	-100	-100
9299	-100	-100
9300	-100	-100
9301	12	12
9302	0	0
9303	-100	-100
9304	24	24
9305	-100	-100
9306	-100	-100
9307	0	0
9308	-100	-100
9309	-100	-100
9310	-100	-100
9311	-100	-100
9312	0	0
9313	-100	-100
9314	16	16
9315	-100	-100
9316	0	0
9317	-100	-100
9318	-100	-100
9319	-100	-100
9320	-100	-100
9321	0	0
9322	6.8	17
9323	-100	-100
9324	-100	-100
9325	-100	-100
9326	-100	-100
9327	-100	-100
9328	-100	-100
9329	-100	-100
9330	-100	-100
9331	-100	-100
9332	-100	-100
9333	-100	-100
9334	-100	-100
9335	-100	-100
9336	-100	-100
9337	-100	-100
9338	-100	-100
9339	-100	-100
9340	-100	-100
9341	0	0
9342	-100	-100
9343	-100	-100
9344	0	0
9345	-100	-100
9346	-100	-100
9347	-100	-100
9348	-100	-100
9349	-100	-100
9350	-100	-100
9351	-100	-100
9352	-100	-100
9353	-100	-100
9354	-100	-100
9355	37	37
9356	-100	-100
9357	-100	-100
9358	-100	-100
9359	-100	-100
9360	-100	-100
9361	-100	-100
9362	-100	-100
9363	-100	-100
9364	-100	-100
9365	-100	-100
9366	-100	-100
9367	-100	-100
9368	-100	-100
9369	-100	-100
9370	-100	-100
9371	-100	-100
9372	-100	-100
9373	-100	-100
9374	-100	-100
9375	-100	-100
9376	-100	-100
9377	-100	-100
9378	-100	-100
9379	-100	-100
9380	-100	-100
9381	-100	-100
9382	-100	-100
9383	-100	-100
9384	-100	-100
9385	-100	-100
9386	-100	-100
9387	-100	-100
9388	-100	-100
9389	-100	-100
9390	-100	-100
9391	-100	-100
9392	-100	-100
9393	-100	-100
9394	-100	-100
9395	-100	-100
9396	-100	-100
9397	-100	-100
9398	-100	-100
9399	-100	-100
9400	-100	-100
9401	-100	-100
9402	-100	-100
9403	-100	-100
9404	-100	-100
9405	-100	-100
9406	-100	-100
9407	-100	-100
9408	-100	-100
9409	-100	-100
9410	-100	-100
9411	-100	-100
9412	-100	-100
9413	-100	-100
9414	-100	-100
9415	-100	-100
9416	-100	-100
9417	-100	-100
9418	-100	-100
9419	-100	-100
9420	-100	-100
9421	-100	-100
9422	-100	-100
9423	-100	-100
9424	-100	-100
9425	-100	-100
9426	-100	-100
9427	-100	-100
9428	-100	-100
9429	-100	-100
9430	-100	-100
9431	-100	-100
9432	-100	-100
9433	-100	-100
9434	-100	-100
9435	-100	-100
9436	-100	-100
9437	-100	-100
9438	-100	-100
9439	-100	-100
9440	-100	-100
9441	-100	-100
9442	-100	-100
9443	-100	-100
9444	-100	-100
9445	-100	-100
9446	-100	-100
9447	-100	-100
9448	-100	-100
9449	-100	-100
9450	-100	-100
9451	-100	-100
9452	-100	-100
9453	-100	-100
9454	-100	-100
9455	-100	-100
9456	-100	-100
9457	-100	-100
9458	-100	-100
9459	-100	-100
9460	-100	-100
9461	-100	-100
9462	-100	-100
9463	-100	-100
9464	-100	-100
9465	-100	-100
9466	39.5	39.5
9467	-100	-100
9468	-100	-100
9469	10	10
9470	-100	-100
9471	-100	-100
9472	39	39
9473	-100	-100
9474	41	41
9475	17.5	17.5
9476	35	35
9477	-100	-100
9478	-100	-100
9479	-100	-100
9480	25.5	25.5
9481	-100	-100
9482	-100	-100
9483	38	38
9484	-100	-100
9485	-100	-100
9486	-100	-100
9487	-100	-100
9488	-100	-100
9489	-100	-100
9490	-100	-100
9491	9	9
9492	-100	-100
9493	-100	-100
9494	-100	-100
9495	-100	-100
9496	-100	-100
9497	-100	-100
9498	-100	-100
9499	36	36
9500	-100	-100
9501	-100	-100
9502	-100	-100
9503	-100	-100
9504	-100	-100
9505	-100	-100
9506	-100	-100
9507	0	0
9508	-100	-100
9509	-100	-100
9510	-100	-100
9511	-100	-100
9512	-100	-100
9513	-100	-100
9514	-100	-100
9515	-100	-100
9516	-100	-100
9517	-100	-100
9518	-100	-100
9519	-100	-100
9520	13	13
9521	-100	-100
9522	-100	-100
9523	-100	-100
9524	-100	-100
9525	-100	-100
9526	-100	-100
9527	0	0
9528	-100	-100
9529	-100	-100
9530	-100	-100
9531	-100	-100
9532	-100	-100
9533	-100	-100
9534	-100	-100
9535	-100	-100
9536	-100	-100
9537	-100	-100
9538	-100	-100
9539	-100	-100
9540	-100	-100
9541	-100	-100
9542	-100	-100
9543	-100	-100
9544	-100	-100
9545	-100	-100
9546	-100	-100
9547	-100	-100
9548	0	0
9549	0	0
9550	-100	-100
9551	-100	-100
9552	-100	-100
9553	-100	-100
9554	-100	-100
9555	-100	-100
9556	-100	-100
9557	-100	-100
9558	-100	-100
9559	9	9
9560	40	40
9561	-100	-100
9562	-100	-100
9563	-100	-100
9564	-100	-100
9565	-100	-100
9566	-100	-100
9567	0	0
9568	-100	-100
9569	-100	-100
9570	-100	-100
9571	-100	-100
9572	-100	-100
9573	-100	-100
9574	-100	-100
9575	-100	-100
9576	-100	-100
9577	-100	-100
9578	-100	-100
9579	35	35
9580	-100	-100
9581	-100	-100
9582	-100	-100
9583	8	8
9584	-100	-100
9585	-100	-100
9586	-100	-100
9587	0	0
9588	-100	-100
9589	-100	-100
9590	-100	-100
9591	-100	-100
9592	-100	-100
9593	-100	-100
9594	-100	-100
9595	-100	-100
9596	-100	-100
9597	-100	-100
9598	-100	-100
9599	-100	-100
9600	27	27
9601	-100	-100
9602	-100	-100
9603	10	10
9604	-100	-100
9605	10	10
9606	27	27
9607	-100	-100
9608	-100	-100
9609	0	0
9610	-100	-100
9611	-100	-100
9612	-100	-100
9613	-100	-100
9614	-100	-100
9615	-100	-100
9616	-100	-100
9617	-100	-100
9618	-100	-100
9619	-100	-100
9620	-100	-100
9621	8	8
9622	-100	-100
9623	0	0
9624	-100	-100
9625	-100	-100
9626	10	10
9627	-100	-100
9628	-100	-100
9629	-100	-100
9630	-100	-100
9631	-100	-100
9632	-100	-100
9633	-100	-100
9634	-100	-100
9635	-100	-100
9636	-100	-100
9637	-100	-100
9638	-100	-100
9639	0	0
9640	-100	-100
9641	-100	-100
9642	-100	-100
9643	-100	-100
9644	-100	-100
9645	-100	-100
9646	-100	-100
9647	-100	-100
9648	-100	-100
9649	-100	-100
9650	-100	-100
9651	-100	-100
9652	-100	-100
9653	-100	-100
9654	-100	-100
9655	-100	-100
9656	-100	-100
9657	-100	-100
9658	-100	-100
9659	-100	-100
9660	-100	-100
9661	-100	-100
9662	-100	-100
9663	-100	-100
9664	38	38
9665	-100	-100
9666	-100	-100
9667	-100	-100
9668	-100	-100
9669	-100	-100
9670	-100	-100
9671	-100	-100
9672	-100	-100
9673	10	10
9674	-100	-100
9675	-100	-100
9676	39	39
9677	-100	-100
9678	-100	-100
9679	-100	-100
9680	-100	-100
9681	-100	-100
9682	-100	-100
9683	26.5	26.5
9684	-100	-100
9685	-100	-100
9686	-100	-100
9687	41	41
9688	-100	-100
9689	-100	-100
9690	-100	-100
9691	-100	-100
9692	-100	-100
9693	-100	-100
9694	-100	-100
9695	-100	-100
9696	-100	-100
9697	-100	-100
9698	-100	-100
9699	-100	-100
9700	-100	-100
9701	-100	-100
9702	-100	-100
9703	-100	-100
9704	-100	-100
9705	-100	-100
9706	-100	-100
9707	-100	-100
9708	10	10
9709	-100	-100
9710	-100	-100
9711	-100	-100
9712	-100	-100
9713	-100	-100
9714	25	25
9715	-100	-100
9716	-100	-100
9717	-100	-100
9718	-100	-100
9719	-100	-100
9720	-100	-100
9721	-100	-100
9722	-100	-100
9723	-100	-100
9724	-100	-100
9725	26.5	26.5
9726	-100	-100
9727	-100	-100
9728	-100	-100
9729	-100	-100
9730	-100	-100
9731	-100	-100
9732	-100	-100
9733	-100	-100
9734	-100	-100
9735	-100	-100
9736	-100	-100
9737	-100	-100
9738	-100	-100
9739	-100	-100
9740	-100	-100
9741	-100	-100
9742	-100	-100
9743	-100	-100
9744	-100	-100
9745	-100	-100
9746	-100	-100
9747	-100	-100
9748	-100	-100
9749	-100	-100
9750	-100	-100
9751	-100	-100
9752	-100	-100
9753	-100	-100
9754	-100	-100
9755	-100	-100
9756	-100	-100
9757	-100	-100
9758	-100	-100
9759	-100	-100
9760	-100	-100
9761	-100	-100
9762	-100	-100
9763	-100	-100
9764	-100	-100
9765	-100	-100
9766	-100	-100
9767	-100	-100
9768	-100	-100
9769	-100	-100
9770	-100	-100
9771	-100	-100
9772	-100	-100
9773	-100	-100
9774	-100	-100
9775	-100	-100
9776	-100	-100
9777	-100	-100
9778	38.5	38.5
9779	8	8
9780	-100	-100
9781	-100	-100
9782	-100	-100
9783	-100	-100
9784	-100	-100
9785	-100	-100
9786	-100	-100
9787	-100	-100
9788	-100	-100
9789	-100	-100
9790	-100	-100
9791	-100	-100
9792	-100	-100
9793	-100	-100
9794	-100	-100
9795	-100	-100
9796	-100	-100
9797	-100	-100
9798	-100	-100
9799	-100	-100
9800	-100	-100
9801	-100	-100
9802	-100	-100
9803	-100	-100
9804	-100	-100
9805	-100	-100
9806	-100	-100
9807	-100	-100
9808	-100	-100
9809	-100	-100
9810	-100	-100
9811	-100	-100
9812	-100	-100
9813	-100	-100
9814	-100	-100
9815	-100	-100
9816	-100	-100
9817	-100	-100
9818	-100	-100
9819	-100	-100
9820	-100	-100
9821	-100	-100
9822	-100	-100
9823	-100	-100
9824	-100	-100
9825	-100	-100
9826	-100	-100
9827	-100	-100
9828	-100	-100
9829	-100	-100
9830	-100	-100
9831	-100	-100
9832	-100	-100
9833	-100	-100
9834	-100	-100
9835	-100	-100
9836	-100	-100
9837	-100	-100
9838	-100	-100
9839	-100	-100
9840	-100	-100
9841	-100	-100
9842	-100	-100
9843	-100	-100
9844	-100	-100
9845	-100	-100
9846	-100	-100
9847	-100	-100
9848	-100	-100
9849	-100	-100
9850	-100	-100
9851	-100	-100
9852	-100	-100
9853	-100	-100
9854	-100	-100
9855	-100	-100
9856	-100	-100
9857	-100	-100
9858	-100	-100
9859	-100	-100
9860	-100	-100
9861	-100	-100
9862	-100	-100
9863	-100	-100
9864	-100	-100
9865	-100	-100
9866	-100	-100
9867	-100	-100
9868	-100	-100
9869	-100	-100
9870	-100	-100
9871	-100	-100
9872	-100	-100
9873	-100	-100
9874	-100	-100
9875	-100	-100
9876	-100	-100
9877	-100	-100
9878	-100	-100
9879	-100	-100
9880	-100	-100
9881	-100	-100
9882	-100	-100
9883	-100	-100
9884	-100	-100
9885	-100	-100
9886	-100	-100
9887	-100	-100
9888	-100	-100
9889	-100	-100
9890	-100	-100
9891	-100	-100
9892	-100	-100
9893	-100	-100
9894	-100	-100
9895	-100	-100
9896	-100	-100
9897	-100	-100
9898	-100	-100
9899	-100	-100
9900	-100	-100
9901	0	0
9902	-100	-100
9903	-100	-100
9904	-100	-100
9905	-100	-100
9906	-100	-100
9907	-100	-100
9908	-100	-100
9909	-100	-100
9910	-100	-100
9911	-100	-100
9912	-100	-100
9913	0	0
9914	-100	-100
9915	-100	-100
9916	-100	-100
9917	-100	-100
9918	-100	-100
9919	-100	-100
9920	-100	-100
9921	-100	-100
9922	-100	-100
9923	-100	-100
9924	-100	-100
9925	-100	-100
9926	-100	-100
9927	-100	-100
9928	-100	-100
9929	-100	-100
9930	-100	-100
9931	-100	-100
9932	-100	-100
9933	-100	-100
9934	-100	-100
9935	-100	-100
9936	-100	-100
9937	-100	-100
9938	-100	-100
9939	-100	-100
9940	-100	-100
9941	-100	-100
9942	-100	-100
9943	-100	-100
9944	-100	-100
9945	-100	-100
9946	-100	-100
9947	-100	-100
9948	-100	-100
9949	-100	-100
9950	-100	-100
9951	-100	-100
9952	-100	-100
9953	-100	-100
9954	-100	-100
9955	-100	-100
9956	-100	-100
9957	-100	-100
9958	-100	-100
9959	-100	-100
9960	-100	-100
9961	-100	-100
9962	-100	-100
9963	-100	-100
9964	-100	-100
9965	-100	-100
9966	-100	-100
9967	-100	-100
9968	-100	-100
9969	-100	-100
9970	-100	-100
9971	-100	-100
9972	-100	-100
9973	-100	-100
9974	-100	-100
9975	-100	-100
9976	-100	-100
9977	-100	-100
9978	-100	-100
9979	-100	-100
9980	-100	-100
9981	-100	-100
9982	-100	-100
9983	-100	-100
9984	-100	-100
9985	-100	-100
9986	-100	-100
9987	-100	-100
9988	-100	-100
9989	-100	-100
9990	-100	-100
9991	-100	-100
9992	-100	-100
9993	-100	-100
9994	-100	-100
9995	-100	-100
9996	-100	-100
9997	-100	-100
9998	-100	-100
9999	-100	-100
10000	-100	-100
10001	-100	-100
10002	-100	-100
10003	-100	-100
10004	-100	-100
10005	-100	-100
10006	-100	-100
10007	-100	-100
10008	-100	-100
10009	-100	-100
10010	-100	-100
10011	-100	-100
10012	-100	-100
10013	-100	-100
10014	-100	-100
10015	-100	-100
10016	-100	-100
10017	-100	-100
10018	-100	-100
10019	-100	-100
10020	-100	-100
10021	-100	-100
10022	-100	-100
10023	-100	-100
10024	-100	-100
10025	-100	-100
10026	-100	-100
10027	-100	-100
10028	-100	-100
10029	-100	-100
10030	-100	-100
10031	-100	-100
10032	-100	-100
10033	-100	-100
10034	-100	-100
10035	-100	-100
10036	-100	-100
10037	-100	-100
10038	-100	-100
10039	-100	-100
10040	-100	-100
10041	-100	-100
10042	-100	-100
10043	-100	-100
10044	-100	-100
10045	-100	-100
10046	-100	-100
10047	-100	-100
10048	-100	-100
10049	-100	-100
10050	-100	-100
10051	-100	-100
10052	-100	-100
10053	-100	-100
10054	-100	-100
10055	-100	-100
10056	-100	-100
10057	-100	-100
10058	-100	-100
10059	-100	-100
10060	-100	-100
10061	-100	-100
10062	-100	-100
10063	-100	-100
10064	-100	-100
10065	-100	-100
10066	-100	-100
10067	-100	-100
10068	-100	-100
10069	-100	-100
10070	-100	-100
10071	-100	-100
10072	-100	-100
10073	-100	-100
10074	-100	-100
10075	-100	-100
10076	-100	-100
10077	-100	-100
10078	-100	-100
10079	-100	-100
10080	-100	-100
10081	-100	-100
10082	-100	-100
10083	-100	-100
10084	-100	-100
10085	-100	-100
10086	-100	-100
10087	-100	-100
10088	-100	-100
10089	-100	-100
10090	-100	-100
10091	-100	-100
10092	-100	-100
10093	-100	-100
10094	-100	-100
10095	-100	-100
10096	-100	-100
10097	-100	-100
10098	-100	-100
10099	-100	-100
10100	-100	-100
10101	-100	-100
10102	-100	-100
10103	-100	-100
10104	-100	-100
10105	-100	-100
10106	-100	-100
10107	-100	-100
10108	-100	-100
10109	-100	-100
10110	-100	-100
10111	-100	-100
10112	-100	-100
10113	-100	-100
10114	-100	-100
10115	-100	-100
10116	-100	-100
10117	-100	-100
10118	-100	-100
10119	-100	-100
10120	-100	-100
10121	-100	-100
10122	-100	-100
10123	-100	-100
10124	-100	-100
10125	-100	-100
10126	-100	-100
10127	-100	-100
10128	-100	-100
10129	-100	-100
10130	-100	-100
10131	-100	-100
10132	-100	-100
10133	-100	-100
10134	-100	-100
10135	-100	-100
10136	-100	-100
10137	-100	-100
10138	-100	-100
10139	-100	-100
10140	-100	-100
10141	-100	-100
10142	-100	-100
10143	-100	-100
10144	-100	-100
10145	-100	-100
10146	-100	-100
10147	-100	-100
10148	-100	-100
10149	-100	-100
10150	-100	-100
10151	-100	-100
10152	-100	-100
10153	-100	-100
10154	-100	-100
10155	-100	-100
10156	-100	-100
10157	-100	-100
10158	-100	-100
10159	-100	-100
10160	-100	-100
10161	-100	-100
10162	-100	-100
10163	-100	-100
10164	-100	-100
10165	-100	-100
10166	-100	-100
10167	-100	-100
10168	-100	-100
10169	-100	-100
10170	-100	-100
10171	-100	-100
10172	-100	-100
10173	-100	-100
10174	-100	-100
10175	-100	-100
10176	-100	-100
10177	-100	-100
10178	-100	-100
10179	-100	-100
10180	-100	-100
10181	-100	-100
10182	-100	-100
10183	-100	-100
10184	-100	-100
10185	-100	-100
10186	-100	-100
10187	-100	-100
10188	-100	-100
10189	-100	-100
10190	-100	-100
10191	-100	-100
10192	-100	-100
10193	-100	-100
10194	-100	-100
10195	-100	-100
10196	-100	-100
10197	-100	-100
10198	-100	-100
10199	-100	-100
10200	-100	-100
10201	-100	-100
10202	-100	-100
10203	-100	-100
10204	-100	-100
10205	-100	-100
10206	-100	-100
10207	-100	-100
10208	-100	-100
10209	-100	-100
10210	-100	-100
10211	-100	-100
10212	-100	-100
10213	-100	-100
10214	-100	-100
10215	-100	-100
10216	-100	-100
10217	-100	-100
10218	-100	-100
10219	-100	-100
10220	-100	-100
10221	-100	-100
10222	-100	-100
10223	-100	-100
10224	-100	-100
10225	-100	-100
10226	-100	-100
10227	-100	-100
10228	-100	-100
10229	-100	-100
10230	-100	-100
10231	-100	-100
10232	-100	-100
10233	-100	-100
10234	-100	-100
10235	-100	-100
10236	-100	-100
10237	-100	-100
10238	-100	-100
10239	-100	-100
10240	-100	-100
10241	-100	-100
10242	-100	-100
10243	-100	-100
10244	-100	-100
10245	-100	-100
10246	-100	-100
10247	-100	-100
10248	-100	-100
10249	-100	-100
10250	-100	-100
10251	-100	-100
10252	-100	-100
10253	-100	-100
10254	-100	-100
10255	-100	-100
10256	-100	-100
10257	-100	-100
10258	-100	-100
10259	-100	-100
10260	-100	-100
10261	-100	-100
10262	-100	-100
10263	-100	-100
10264	-100	-100
10265	-100	-100
10266	-100	-100
10267	-100	-100
10268	-100	-100
10269	-100	-100
10270	-100	-100
10271	-100	-100
10272	-100	-100
10273	-100	-100
10274	-100	-100
10275	-100	-100
10276	-100	-100
10277	-100	-100
10278	-100	-100
10279	-100	-100
10280	-100	-100
10281	-100	-100
10282	-100	-100
10283	-100	-100
10284	-100	-100
10285	-100	-100
10286	-100	-100
10287	-100	-100
10288	-100	-100
10289	-100	-100
10290	-100	-100
10291	-100	-100
10292	-100	-100
10293	-100	-100
10294	-100	-100
10295	-100	-100
10296	-100	-100
10297	-100	-100
10298	-100	-100
10299	-100	-100
10300	-100	-100
10301	-100	-100
10302	-100	-100
10303	-100	-100
10304	-100	-100
10305	-100	-100
10306	-100	-100
10307	-100	-100
10308	-100	-100
10309	-100	-100
10310	-100	-100
10311	-100	-100
10312	-100	-100
10313	-100	-100
10314	-100	-100
10315	-100	-100
10316	-100	-100
10317	-100	-100
10318	-100	-100
10319	-100	-100
10320	-100	-100
10321	-100	-100
10322	-100	-100
10323	-100	-100
10324	-100	-100
10325	-100	-100
10326	-100	-100
10327	-100	-100
10328	-100	-100
10329	-100	-100
10330	-100	-100
10331	-100	-100
10332	-100	-100
10333	-100	-100
10334	-100	-100
10335	-100	-100
10336	-100	-100
10337	-100	-100
10338	-100	-100
10339	-100	-100
10340	-100	-100
10341	-100	-100
10342	-100	-100
10343	-100	-100
10344	-100	-100
10345	-100	-100
10346	-100	-100
10347	-100	-100
10348	-100	-100
10349	-100	-100
10350	-100	-100
10351	-100	-100
10352	-100	-100
10353	-100	-100
10354	-100	-100
10355	-100	-100
10356	-100	-100
10357	-100	-100
10358	-100	-100
10359	-100	-100
10360	39	39
10361	-100	-100
10362	-100	-100
10363	-100	-100
10364	-100	-100
10365	-100	-100
10366	-100	-100
10367	-100	-100
10368	-100	-100
10369	-100	-100
10370	-100	-100
10371	-100	-100
10372	-100	-100
10373	-100	-100
10374	-100	-100
10375	-100	-100
10376	-100	-100
10377	41	41
10378	0	0
10379	-100	-100
10380	-100	-100
10381	-100	-100
10382	-100	-100
10383	-100	-100
10384	-100	-100
10385	-100	-100
10386	-100	-100
10387	-100	-100
10388	-100	-100
10389	-100	-100
10390	-100	-100
10391	-100	-100
10392	-100	-100
10393	-100	-100
10394	-100	-100
10395	-100	-100
10396	-100	-100
10397	-100	-100
10398	-100	-100
10399	-100	-100
10400	-100	-100
10401	-100	-100
10402	-100	-100
10403	-100	-100
10404	-100	-100
10405	-100	-100
10406	-100	-100
